TestTime,Voltage_V,Current_mA
29650,0.7321814,20.00
29651,0.7323372,20.00
29652,0.7322052,20.00
29653,0.7321955,20.00
29654,0.7314032,20.00
29655,0.7318271,20.00
29656,0.7323016,20.00
29657,0.7319220,20.00
29658,0.7323749,20.00
29659,0.7329035,20.00
29660,0.7326232,20.00
29661,0.7319257,20.00
29662,0.7317359,20.00
29663,0.7325550,20.00
29664,0.7325877,20.00
29665,0.7330769,20.00
29666,0.7332355,20.00
29667,0.7323875,20.00
29668,0.7324757,20.00
29669,0.7330043,20.00
29670,0.7329479,20.00
29671,0.7324395,20.00
29672,0.7324898,20.00
29673,0.7327344,20.00
29674,0.7326106,20.00
29675,0.7322415,20.00
29676,0.7329050,20.00
29677,0.7330977,20.00
29678,0.7331510,20.00
29679,0.7330532,20.00
29680,0.7325062,20.00
29681,0.7322838,20.00
29682,0.7320021,20.00
29683,0.7329257,20.00
29684,0.7327959,20.00
29685,0.7322527,20.00
29686,0.7327033,20.00
29687,0.7322564,20.00
29688,0.7325150,20.00
29689,0.7325981,20.00
29690,0.7330020,20.00
29691,0.7332014,20.00
29692,0.7332252,20.00
29693,0.7330280,20.00
29694,0.7329687,20.00
29695,0.7326025,20.00
29696,0.7327744,20.00
29697,0.7326736,20.00
29698,0.7328063,20.00
29699,0.7324587,20.00
29700,0.7323935,20.00
29701,0.7328308,20.00
29702,0.7333030,20.00
29703,0.7324498,20.00
29704,0.7329879,20.00
29705,0.7331540,20.00
29706,0.7336017,20.00
29707,0.7336210,20.00
29708,0.7335261,20.00
29709,0.7328619,20.00
29710,0.7336595,20.00
29711,0.7340909,20.00
29712,0.7328501,20.00
29713,0.7329302,20.00
29714,0.7327018,20.00
29715,0.7332711,20.00
29716,0.7330717,20.00
29717,0.7334023,20.00
29718,0.7336973,20.00
29719,0.7334134,20.00
29720,0.7328767,20.00
29721,0.7334149,20.00
29722,0.7331925,20.00
29723,0.7331725,20.00
29724,0.7340568,20.00
29725,0.7341354,20.00
29726,0.7334393,20.00
29727,0.7325625,20.00
29728,0.7332429,20.00
29729,0.7327396,20.00
29730,0.7326603,20.00
29731,0.7330732,20.00
29732,0.7329302,20.00
29733,0.7332503,20.00
29734,0.7337278,20.00
29735,0.7328649,20.00
29736,0.7331436,20.00
29737,0.7340257,20.00
29738,0.7337344,20.00
29739,0.7332392,20.00
29740,0.7335899,20.00
29741,0.7338026,20.00
29742,0.7334378,20.00
29743,0.7334638,20.00
29744,0.7335765,20.00
29745,0.7333571,20.00
29746,0.7333452,20.00
29747,0.7334297,20.00
29748,0.7340568,20.00
29749,0.7334660,20.00
29750,0.7335187,20.00
29751,0.7338952,20.00
29752,0.7335209,20.00
29753,0.7341576,20.00
29754,0.7336462,20.00
29755,0.7324958,20.00
29756,0.7327626,20.00
29757,0.7332252,20.00
29758,0.7336958,20.00
29759,0.7328560,20.00
29760,0.7331584,20.00
29761,0.7336847,20.00
29762,0.7340279,20.00
29763,0.7341650,20.00
29764,0.7332948,20.00
29765,0.7330547,20.00
29766,0.7328508,20.00
29767,0.7325802,20.00
29768,0.7336981,20.00
29769,0.7335083,20.00
29770,0.7328226,20.00
29771,0.7337322,20.00
29772,0.7333660,20.00
29773,0.7331443,20.00
29774,0.7329984,20.00
29775,0.7329109,20.00
29776,0.7329791,20.00
29777,0.7336758,20.00
29778,0.7339953,20.00
29779,0.7332518,20.00
29780,0.7342154,20.00
29781,0.7345727,20.00
29782,0.7335616,20.00
29783,0.7335706,20.00
29784,0.7338226,20.00
29785,0.7332911,20.00
29786,0.7336795,20.00
29787,0.7335557,20.00
29788,0.7335950,20.00
29789,0.7339205,20.00
29790,0.7337506,20.00
29791,0.7338256,20.00
29792,0.7341005,20.00
29793,0.7335209,20.00
29794,0.7336432,20.00
29795,0.7339011,20.00
29796,0.7339531,20.00
29797,0.7342496,20.00
29798,0.7343570,20.00
29799,0.7341087,20.00
29800,0.7336136,20.00
29801,0.7339175,20.00
29802,0.7340212,20.00
29803,0.7340346,20.00
29804,0.7340235,20.00
29805,0.7337685,20.00
29806,0.7344156,20.00
29807,0.7345371,20.00
29808,0.7349538,20.00
29809,0.7341005,20.00
29810,0.7337989,20.00
29811,0.7340642,20.00
29812,0.7341443,20.00
29813,0.7347454,20.00
29814,0.7345238,20.00
29815,0.7341650,20.00
29816,0.7339745,20.00
29817,0.7336403,20.00
29818,0.7340420,20.00
29819,0.7346090,20.00
29820,0.7340627,20.00
29821,0.7339945,20.00
29822,0.7338938,20.00
29823,0.7337173,20.00
29824,0.7346891,20.00
29825,0.7355482,20.00
29826,0.7346624,20.00
29827,0.7346624,20.00
29828,0.7340183,20.00
29829,0.7338819,20.00
29830,0.7344067,20.00
29831,0.7346394,20.00
29832,0.7341657,20.00
29833,0.7340916,20.00
29834,0.7335068,20.00
29835,0.7339182,20.00
29836,0.7342577,20.00
29837,0.7338048,20.00
29838,0.7340806,20.00
29839,0.7342095,20.00
29840,0.7336336,20.00
29841,0.7340109,20.00
29842,0.7333808,20.00
29843,0.7337640,20.00
29844,0.7343363,20.00
29845,0.7349182,20.00
29846,0.7352435,20.00
29847,0.7347350,20.00
29848,0.7347350,20.00
29849,0.7347921,20.00
29850,0.7344593,20.00
29851,0.7346024,20.00
29852,0.7349085,20.00
29853,0.7358491,20.00
29854,0.7352858,20.00
29855,0.7345942,20.00
29856,0.7344186,20.00
29857,0.7346320,20.00
29858,0.7348825,20.00
29859,0.7348825,20.00
29860,0.7341331,20.00
29861,0.7346290,20.00
29862,0.7348307,20.00
29863,0.7342154,20.00
29864,0.7346854,20.00
29865,0.7351583,20.00
29866,0.7348796,20.00
29867,0.7345653,20.00
29868,0.7338330,20.00
29869,0.7352206,20.00
29870,0.7351316,20.00
29871,0.7351346,20.00
29872,0.7348692,20.00
29873,0.7349241,20.00
29874,0.7347217,20.00
29875,0.7348143,20.00
29876,0.7348180,20.00
29877,0.7349426,20.00
29878,0.7352828,20.00
29879,0.7352880,20.00
29880,0.7356505,20.00
29881,0.7353295,20.00
29882,0.7353451,20.00
29883,0.7348974,20.00
29884,0.7351879,20.00
29885,0.7356246,20.00
29886,0.7352680,20.00
29887,0.7348840,20.00
29888,0.7344689,20.00
29889,0.7344578,20.00
29890,0.7344630,20.00
29891,0.7345297,20.00
29892,0.7350264,20.00
29893,0.7350427,20.00
29894,0.7357884,20.00
29895,0.7351161,20.00
29896,0.7353858,20.00
29897,0.7354244,20.00
29898,0.7349805,20.00
29899,0.7349493,20.00
29900,0.7354540,20.00
29901,0.7350783,20.00
29902,0.7345535,20.00
29903,0.7349879,20.00
29904,0.7347751,20.00
29905,0.7345001,20.00
29906,0.7345912,20.00
29907,0.7355645,20.00
29908,0.7349952,20.00
29909,0.7349923,20.00
29910,0.7352606,20.00
29911,0.7351116,20.00
29912,0.7359292,20.00
29913,0.7362257,20.00
29914,0.7354667,20.00
29915,0.7349730,20.00
29916,0.7352376,20.00
29917,0.7351865,20.00
29918,0.7352028,20.00
29919,0.7355022,20.00
29920,0.7348573,20.00
29921,0.7354488,20.00
29922,0.7355008,20.00
29923,0.7354585,20.00
29924,0.7355289,20.00
29925,0.7352909,20.00
29926,0.7354592,20.00
29927,0.7352399,20.00
29928,0.7360129,20.00
29929,0.7354066,20.00
29930,0.7352183,20.00
29931,0.7361634,20.00
29932,0.7355593,20.00
29933,0.7354385,20.00
29934,0.7353235,20.00
29935,0.7355348,20.00
29936,0.7356275,20.00
29937,0.7362360,20.00
29938,0.7352316,20.00
29939,0.7357350,20.00
29940,0.7357061,20.00
29941,0.7353985,20.00
29942,0.7352680,20.00
29943,0.7355319,20.00
29944,0.7356223,20.00
29945,0.7357617,20.00
29946,0.7367527,20.00
29947,0.7359485,20.00
29948,0.7352858,20.00
29949,0.7350753,20.00
29950,0.7360004,20.00
29951,0.7354896,20.00
29952,0.7349967,20.00
29953,0.7355319,20.00
29954,0.7355111,20.00
29955,0.7354540,20.00
29956,0.7359470,20.00
29957,0.7359440,20.00
29958,0.7355689,20.00
29959,0.7354222,20.00
29960,0.7358121,20.00
29961,0.7350664,20.00
29962,0.7354681,20.00
29963,0.7360078,20.00
29964,0.7361100,20.00
29965,0.7355897,20.00
29966,0.7366111,20.00
29967,0.7363888,20.00
29968,0.7367994,20.00
29969,0.7365755,20.00
29970,0.7362761,20.00
29971,0.7361812,20.00
29972,0.7369447,20.00
29973,0.7365755,20.00
29974,0.7358736,20.00
29975,0.7357736,20.00
29976,0.7357691,20.00
29977,0.7369061,20.00
29978,0.7361997,20.00
29979,0.7353866,20.00
29980,0.7363384,20.00
29981,0.7366437,20.00
29982,0.7356068,20.00
29983,0.7359707,20.00
29984,0.7362486,20.00
29985,0.7360433,20.00
29986,0.7358062,20.00
29987,0.7358832,20.00
29988,0.7352657,20.00
29989,0.7351139,20.00
29990,0.7358299,20.00
29991,0.7366215,20.00
29992,0.7364733,20.00
29993,0.7359574,20.00
29994,0.7361190,20.00
29995,0.7363666,20.00
29996,0.7356016,20.00
29997,0.7358425,20.00
29998,0.7364481,20.00
29999,0.7363532,20.00
30000,0.7362999,20.00
30001,0.7364762,20.00
30002,0.7367883,20.00
30003,0.7373561,20.00
30004,0.7371226,20.00
30005,0.7367105,20.00
30006,0.7358210,20.00
30007,0.7363992,20.00
30008,0.7368365,20.00
30009,0.7371478,20.00
30010,0.7368283,20.00
30011,0.7360359,20.00
30012,0.7357306,20.00
30013,0.7366215,20.00
30014,0.7359455,20.00
30015,0.7368113,20.00
30016,0.7367831,20.00
30017,0.7365563,20.00
30018,0.7367594,20.00
30019,0.7364703,20.00
30020,0.7365370,20.00
30021,0.7366089,20.00
30022,0.7360915,20.00
30023,0.7367186,20.00
30024,0.7373056,20.00
30025,0.7370366,20.00
30026,0.7364792,20.00
30027,0.7366363,20.00
30028,0.7373153,20.00
30029,0.7372293,20.00
30030,0.7363147,20.00
30031,0.7358528,20.00
30032,0.7366853,20.00
30033,0.7370278,20.00
30034,0.7365904,20.00
30035,0.7371197,20.00
30036,0.7370515,20.00
30037,0.7373983,20.00
30038,0.7374517,20.00
30039,0.7367697,20.00
30040,0.7362183,20.00
30041,0.7366534,20.00
30042,0.7369884,20.00
30043,0.7367275,20.00
30044,0.7362442,20.00
30045,0.7370841,20.00
30046,0.7374058,20.00
30047,0.7377275,20.00
30048,0.7372834,20.00
30049,0.7372738,20.00
30050,0.7375688,20.00
30051,0.7378787,20.00
30052,0.7375258,20.00
30053,0.7373613,20.00
30054,0.7375978,20.00
30055,0.7375347,20.00
30056,0.7368795,20.00
30057,0.7366171,20.00
30058,0.7369432,20.00
30059,0.7379913,20.00
30060,0.7377898,20.00
30061,0.7382931,20.00
30062,0.7369677,20.00
30063,0.7376534,20.00
30064,0.7375658,20.00
30065,0.7369255,20.00
30066,0.7377601,20.00
30067,0.7374473,20.00
30068,0.7377801,20.00
30069,0.7375354,20.00
30070,0.7367105,20.00
30071,0.7369321,20.00
30072,0.7362620,20.00
30073,0.7377067,20.00
30074,0.7374213,20.00
30075,0.7372145,20.00
30076,0.7369959,20.00
30077,0.7368083,20.00
30078,0.7370722,20.00
30079,0.7373042,20.00
30080,0.7371448,20.00
30081,0.7381040,20.00
30082,0.7382834,20.00
30083,0.7372975,20.00
30084,0.7370589,20.00
30085,0.7374902,20.00
30086,0.7371241,20.00
30087,0.7373146,20.00
30088,0.7370263,20.00
30089,0.7379335,20.00
30090,0.7378653,20.00
30091,0.7374642,20.00
30092,0.7378720,20.00
30093,0.7374983,20.00
30094,0.7375125,20.00
30095,0.7374702,20.00
30096,0.7376593,20.00
30097,0.7378283,20.00
30098,0.7375970,20.00
30099,0.7366571,20.00
30100,0.7371107,20.00
30101,0.7379965,20.00
30102,0.7379736,20.00
30103,0.7374450,20.00
30104,0.7375540,20.00
30105,0.7379335,20.00
30106,0.7379172,20.00
30107,0.7371463,20.00
30108,0.7369603,20.00
30109,0.7371626,20.00
30110,0.7377764,20.00
30111,0.7376667,20.00
30112,0.7374450,20.00
30113,0.7374672,20.00
30114,0.7378623,20.00
30115,0.7375303,20.00
30116,0.7380032,20.00
30117,0.7383783,20.00
30118,0.7380343,20.00
30119,0.7383012,20.00
30120,0.7374294,20.00
30121,0.7376356,20.00
30122,0.7373657,20.00
30123,0.7377527,20.00
30124,0.7384183,20.00
30125,0.7377719,20.00
30126,0.7381603,20.00
30127,0.7384939,20.00
30128,0.7381337,20.00
30129,0.7375043,20.00
30130,0.7375606,20.00
30131,0.7381055,20.00
30132,0.7379365,20.00
30133,0.7376815,20.00
30134,0.7384531,20.00
30135,0.7381032,20.00
30136,0.7379721,20.00
30137,0.7381588,20.00
30138,0.7379617,20.00
30139,0.7382567,20.00
30140,0.7378609,20.00
30141,0.7384101,20.00
30142,0.7378979,20.00
30143,0.7386377,20.00
30144,0.7383931,20.00
30145,0.7389957,20.00
30146,0.7391447,20.00
30147,0.7382960,20.00
30148,0.7378120,20.00
30149,0.7377579,20.00
30150,0.7378157,20.00
30151,0.7380113,20.00
30152,0.7381396,20.00
30153,0.7376978,20.00
30154,0.7378713,20.00
30155,0.7381085,20.00
30156,0.7385828,20.00
30157,0.7388052,20.00
30158,0.7383916,20.00
30159,0.7389773,20.00
30160,0.7385962,20.00
30161,0.7381188,20.00
30162,0.7382908,20.00
30163,0.7376074,20.00
30164,0.7381352,20.00
30165,0.7383864,20.00
30166,0.7395672,20.00
30167,0.7387503,20.00
30168,0.7385977,20.00
30169,0.7381529,20.00
30170,0.7386940,20.00
30171,0.7379380,20.00
30172,0.7382307,20.00
30173,0.7382307,20.00
30174,0.7381455,20.00
30175,0.7384583,20.00
30176,0.7373953,20.00
30177,0.7376934,20.00
30178,0.7380491,20.00
30179,0.7380418,20.00
30180,0.7381633,20.00
30181,0.7384954,20.00
30182,0.7382923,20.00
30183,0.7391610,20.00
30184,0.7384998,20.00
30185,0.7386199,20.00
30186,0.7381625,20.00
30187,0.7388601,20.00
30188,0.7393271,20.00
30189,0.7386466,20.00
30190,0.7387489,20.00
30191,0.7380655,20.00
30192,0.7392952,20.00
30193,0.7391862,20.00
30194,0.7391403,20.00
30195,0.7387177,20.00
30196,0.7388971,20.00
30197,0.7394561,20.00
30198,0.7393034,20.00
30199,0.7383146,20.00
30200,0.7384353,20.00
30201,0.7387148,20.00
30202,0.7384909,20.00
30203,0.7387859,20.00
30204,0.7387162,20.00
30205,0.7382982,20.00
30206,0.7382419,20.00
30207,0.7384183,20.00
30208,0.7384984,20.00
30209,0.7382745,20.00
30210,0.7392915,20.00
30211,0.7391180,20.00
30212,0.7394887,20.00
30213,0.7385999,20.00
30214,0.7392129,20.00
30215,0.7392619,20.00
30216,0.7386858,20.00
30217,0.7390232,20.00
30218,0.7398519,20.00
30219,0.7397244,20.00
30220,0.7395183,20.00
30221,0.7390261,20.00
30222,0.7379150,20.00
30223,0.7385191,20.00
30224,0.7393271,20.00
30225,0.7395509,20.00
30226,0.7398208,20.00
30227,0.7393367,20.00
30228,0.7390283,20.00
30229,0.7393789,20.00
30230,0.7392781,20.00
30231,0.7388452,20.00
30232,0.7380543,20.00
30233,0.7391165,20.00
30234,0.7397073,20.00
30235,0.7395895,20.00
30236,0.7384821,20.00
30237,0.7387934,20.00
30238,0.7390632,20.00
30239,0.7392856,20.00
30240,0.7381544,20.00
30241,0.7385162,20.00
30242,0.7388912,20.00
30243,0.7390832,20.00
30244,0.7392856,20.00
30245,0.7386399,20.00
30246,0.7389587,20.00
30247,0.7398697,20.00
30248,0.7391714,20.00
30249,0.7396295,20.00
30250,0.7394308,20.00
30251,0.7400713,20.00
30252,0.7397807,20.00
30253,0.7395405,20.00
30254,0.7392263,20.00
30255,0.7395501,20.00
30256,0.7402595,20.00
30257,0.7410498,20.00
30258,0.7407236,20.00
30259,0.7395183,20.00
30260,0.7388616,20.00
30261,0.7392514,20.00
30262,0.7385265,20.00
30263,0.7384583,20.00
30264,0.7385606,20.00
30265,0.7390825,20.00
30266,0.7398845,20.00
30267,0.7398793,20.00
30268,0.7394286,20.00
30269,0.7397184,20.00
30270,0.7405902,20.00
30271,0.7406510,20.00
30272,0.7400082,20.00
30273,0.7393953,20.00
30274,0.7399482,20.00
30275,0.7393093,20.00
30276,0.7401631,20.00
30277,0.7391099,20.00
30278,0.7389891,20.00
30279,0.7392715,20.00
30280,0.7401484,20.00
30281,0.7402825,20.00
30282,0.7397096,20.00
30283,0.7395213,20.00
30284,0.7399216,20.00
30285,0.7399660,20.00
30286,0.7392766,20.00
30287,0.7392945,20.00
30288,0.7400431,20.00
30289,0.7399572,20.00
30290,0.7403708,20.00
30291,0.7396977,20.00
30292,0.7393137,20.00
30293,0.7399786,20.00
30294,0.7395568,20.00
30295,0.7388415,20.00
30296,0.7395568,20.00
30297,0.7400342,20.00
30298,0.7411209,20.00
30299,0.7406569,20.00
30300,0.7400239,20.00
30301,0.7403574,20.00
30302,0.7404879,20.00
30303,0.7407339,20.00
30304,0.7398875,20.00
30305,0.7400653,20.00
30306,0.7397110,20.00
30307,0.7404723,20.00
30308,0.7399971,20.00
30309,0.7401416,20.00
30310,0.7401401,20.00
30311,0.7396948,20.00
30312,0.7405427,20.00
30313,0.7409667,20.00
30314,0.7402959,20.00
30315,0.7405724,20.00
30316,0.7411194,20.00
30317,0.7400668,20.00
30318,0.7407710,20.00
30319,0.7411194,20.00
30320,0.7407517,20.00
30321,0.7404227,20.00
30322,0.7405671,20.00
30323,0.7394115,20.00
30324,0.7398534,20.00
30325,0.7416123,20.00
30326,0.7406391,20.00
30327,0.7406331,20.00
30328,0.7405190,20.00
30329,0.7409645,20.00
30330,0.7409949,20.00
30331,0.7414581,20.00
30332,0.7408265,20.00
30333,0.7406079,20.00
30334,0.7410038,20.00
30335,0.7405383,20.00
30336,0.7405924,20.00
30337,0.7403901,20.00
30338,0.7404182,20.00
30339,0.7407073,20.00
30340,0.7412935,20.00
30341,0.7411713,20.00
30342,0.7404701,20.00
30343,0.7405813,20.00
30344,0.7412609,20.00
30345,0.7408592,20.00
30346,0.7408243,20.00
30347,0.7406198,20.00
30348,0.7414781,20.00
30349,0.7412105,20.00
30350,0.7408584,20.00
30351,0.7408258,20.00
30352,0.7405516,20.00
30353,0.7410171,20.00
30354,0.7405864,20.00
30355,0.7405449,20.00
30356,0.7409682,20.00
30357,0.7412928,20.00
30358,0.7412988,20.00
30359,0.7414826,20.00
30360,0.7410839,20.00
30361,0.7419236,20.00
30362,0.7411402,20.00
30363,0.7415063,20.00
30364,0.7406094,20.00
30365,0.7408021,20.00
30366,0.7411832,20.00
30367,0.7417910,20.00
30368,0.7416005,20.00
30369,0.7412454,20.00
30370,0.7411698,20.00
30371,0.7409252,20.00
30372,0.7411357,20.00
30373,0.7406510,20.00
30374,0.7398645,20.00
30375,0.7400950,20.00
30376,0.7404693,20.00
30377,0.7413003,20.00
30378,0.7411772,20.00
30379,0.7415019,20.00
30380,0.7422112,20.00
30381,0.7417220,20.00
30382,0.7411105,20.00
30383,0.7416420,20.00
30384,0.7412046,20.00
30385,0.7415330,20.00
30386,0.7412580,20.00
30387,0.7406213,20.00
30388,0.7408547,20.00
30389,0.7411779,20.00
30390,0.7412476,20.00
30391,0.7417510,20.00
30392,0.7410957,20.00
30393,0.7409689,20.00
30394,0.7419555,20.00
30395,0.7420578,20.00
30396,0.7413447,20.00
30397,0.7409579,20.00
30398,0.7409237,20.00
30399,0.7411565,20.00
30400,0.7411965,20.00
30401,0.7413988,20.00
30402,0.7419303,20.00
30403,0.7421364,20.00
30404,0.7415841,20.00
30405,0.7420548,20.00
30406,0.7414737,20.00
30407,0.7415167,20.00
30408,0.7423366,20.00
30409,0.7428554,20.00
30410,0.7415345,20.00
30411,0.7421898,20.00
30412,0.7419778,20.00
30413,0.7423061,20.00
30414,0.7422045,20.00
30415,0.7415774,20.00
30416,0.7408096,20.00
30417,0.7412810,20.00
30418,0.7419363,20.00
30419,0.7425233,20.00
30420,0.7422431,20.00
30421,0.7418272,20.00
30422,0.7422586,20.00
30423,0.7421512,20.00
30424,0.7424536,20.00
30425,0.7418228,20.00
30426,0.7426478,20.00
30427,0.7417465,20.00
30428,0.7409964,20.00
30429,0.7410942,20.00
30430,0.7412862,20.00
30431,0.7421312,20.00
30432,0.7422090,20.00
30433,0.7407902,20.00
30434,0.7410883,20.00
30435,0.7412840,20.00
30436,0.7418577,20.00
30437,0.7420726,20.00
30438,0.7425070,20.00
30439,0.7414011,20.00
30440,0.7420837,20.00
30441,0.7415537,20.00
30442,0.7413685,20.00
30443,0.7425293,20.00
30444,0.7421830,20.00
30445,0.7422773,20.00
30446,0.7421793,20.00
30447,0.7418103,20.00
30448,0.7423306,20.00
30449,0.7419140,20.00
30450,0.7419881,20.00
30451,0.7415493,20.00
30452,0.7424048,20.00
30453,0.7425174,20.00
30454,0.7423099,20.00
30455,0.7428279,20.00
30456,0.7421542,20.00
30457,0.7425530,20.00
30458,0.7422535,20.00
30459,0.7415686,20.00
30460,0.7419081,20.00
30461,0.7423232,20.00
30462,0.7423810,20.00
30463,0.7424707,20.00
30464,0.7421616,20.00
30465,0.7420904,20.00
30466,0.7429666,20.00
30467,0.7427953,20.00
30468,0.7422661,20.00
30469,0.7426560,20.00
30470,0.7421690,20.00
30471,0.7426389,20.00
30472,0.7429236,20.00
30473,0.7429547,20.00
30474,0.7420659,20.00
30475,0.7424010,20.00
30476,0.7431252,20.00
30477,0.7429933,20.00
30478,0.7426619,20.00
30479,0.7423521,20.00
30480,0.7429102,20.00
30481,0.7430052,20.00
30482,0.7434832,20.00
30483,0.7419748,20.00
30484,0.7413862,20.00
30485,0.7420163,20.00
30486,0.7416590,20.00
30487,0.7424129,20.00
30488,0.7418295,20.00
30489,0.7429866,20.00
30490,0.7429444,20.00
30491,0.7427472,20.00
30492,0.7427235,20.00
30493,0.7422194,20.00
30494,0.7425796,20.00
30495,0.7428412,20.00
30496,0.7423217,20.00
30497,0.7425056,20.00
30498,0.7435448,20.00
30499,0.7426063,20.00
30500,0.7429073,20.00
30501,0.7436797,20.00
30502,0.7435655,20.00
30503,0.7432572,20.00
30504,0.7428591,20.00
30505,0.7429925,20.00
30506,0.7425166,20.00
30507,0.7433757,20.00
30508,0.7426034,20.00
30509,0.7431230,20.00
30510,0.7427086,20.00
30511,0.7427235,20.00
30512,0.7433268,20.00
30513,0.7430652,20.00
30514,0.7426923,20.00
30515,0.7425774,20.00
30516,0.7428606,20.00
30517,0.7421008,20.00
30518,0.7418369,20.00
30519,0.7425670,20.00
30520,0.7423669,20.00
30521,0.7425367,20.00
30522,0.7425737,20.00
30523,0.7427679,20.00
30524,0.7428124,20.00
30525,0.7431052,20.00
30526,0.7434298,20.00
30527,0.7435254,20.00
30528,0.7432519,20.00
30529,0.7433112,20.00
30530,0.7435225,20.00
30531,0.7431964,20.00
30532,0.7429577,20.00
30533,0.7435477,20.00
30534,0.7440621,20.00
30535,0.7440503,20.00
30536,0.7436085,20.00
30537,0.7433387,20.00
30538,0.7424077,20.00
30539,0.7425611,20.00
30540,0.7430748,20.00
30541,0.7424121,20.00
30542,0.7427561,20.00
30543,0.7423707,20.00
30544,0.7427902,20.00
30545,0.7436590,20.00
30546,0.7433165,20.00
30547,0.7435188,20.00
30548,0.7442697,20.00
30549,0.7430822,20.00
30550,0.7435247,20.00
30551,0.7442133,20.00
30552,0.7433676,20.00
30553,0.7432542,20.00
30554,0.7443364,20.00
30555,0.7439643,20.00
30556,0.7438591,20.00
30557,0.7440666,20.00
30558,0.7438820,20.00
30559,0.7441866,20.00
30560,0.7443290,20.00
30561,0.7435558,20.00
30562,0.7439672,20.00
30563,0.7439013,20.00
30564,0.7439613,20.00
30565,0.7432231,20.00
30566,0.7443483,20.00
30567,0.7438287,20.00
30568,0.7439436,20.00
30569,0.7440162,20.00
30570,0.7433950,20.00
30571,0.7430918,20.00
30572,0.7435706,20.00
30573,0.7441459,20.00
30574,0.7440688,20.00
30575,0.7431741,20.00
30576,0.7423825,20.00
30577,0.7429711,20.00
30578,0.7430704,20.00
30579,0.7440354,20.00
30580,0.7438323,20.00
30581,0.7439184,20.00
30582,0.7442244,20.00
30583,0.7435937,20.00
30584,0.7431489,20.00
30585,0.7431786,20.00
30586,0.7436263,20.00
30587,0.7437316,20.00
30588,0.7438183,20.00
30589,0.7443283,20.00
30590,0.7444298,20.00
30591,0.7445099,20.00
30592,0.7443854,20.00
30593,0.7446766,20.00
30594,0.7450199,20.00
30595,0.7446862,20.00
30596,0.7437508,20.00
30597,0.7440058,20.00
30598,0.7441977,20.00
30599,0.7441111,20.00
30600,0.7440710,20.00
30601,0.7440340,20.00
30602,0.7444506,20.00
30603,0.7454171,20.00
30604,0.7445202,20.00
30605,0.7441348,20.00
30606,0.7440221,20.00
30607,0.7435232,20.00
30608,0.7437167,20.00
30609,0.7442386,20.00
30610,0.7440844,20.00
30611,0.7440799,20.00
30612,0.7432927,20.00
30613,0.7434431,20.00
30614,0.7439717,20.00
30615,0.7446966,20.00
30616,0.7443883,20.00
30617,0.7443557,20.00
30618,0.7436931,20.00
30619,0.7436634,20.00
30620,0.7442445,20.00
